Scenario,Iteration,Avg_Waiting_Time,Max_Waiting_Time,Total_Completion_Time
Sangat Padat,68,31.10135992422579,62.22017419634669,164.12204070813291
Sangat Padat,69,32.39474311102667,62.4125428437131,163.74447719224122
Sangat Padat,70,32.06432865605048,62.21504598021082,163.11378717524371
Sangat Padat,71,30.859050148701662,60.553653581039455,162.41021224075797
Sangat Padat,72,29.020815018822542,59.03717955723049,159.76074593241646
Sangat Padat,73,33.12646680498338,64.57108866590404,165.22979593608392
Sangat Padat,74,29.799242397932563,60.555817708851706,159.81027756843267
Sangat Padat,75,30.19346904533804,62.09037548253072,162.76213240471995
Sangat Padat,76,32.62003891550778,63.47177088276942,163.6201966920167
Sangat Padat,77,31.574984183584824,63.13026992261524,164.6856004807838
Sangat Padat,78,30.146724731435445,60.1576986578731,160.74975583229048
Sangat Padat,79,30.882366757459028,64.73642020165104,165.47703581363982
Sangat Padat,80,27.629450399346172,55.61645895858878,156.84977691598553
Sangat Padat,81,32.56807635659722,63.22632149352546,164.79166551487168
Sangat Padat,82,32.6260259994569,63.076270053354975,162.99838826971825
Sangat Padat,83,30.444093365199613,61.593677787154476,160.6849572763711
Sangat Padat,84,29.91377745254971,58.55371096653644,159.1050848038514
Sangat Padat,85,35.48755685544019,67.6940764728054,169.70078808094405
Sangat Padat,86,27.763777819554377,59.17864615593443,158.68012206435532
Sangat Padat,87,30.390690812354062,58.661679074035916,160.249402275194
Sangat Padat,88,31.261110741003222,60.29552170706465,162.39478837014047
Sangat Padat,89,27.724187565315482,56.834502189106885,158.48586469488066
Sangat Padat,90,35.18629482218718,67.61546567121157,167.63214089794303
Sangat Padat,91,27.505273689758848,58.35452671711913,158.19323711270548
Sangat Padat,92,31.634490849648195,58.63893770260087,160.89458019981515
Sangat Padat,93,33.00195262222396,65.92409970778051,168.30764547054736
Sangat Padat,94,31.411846425961137,61.16717727303113,162.7057198018834
Sangat Padat,95,32.165028476279055,66.84948733106113,168.4813527237257
Sangat Padat,96,32.41701395262665,66.4282638960402,166.57824832060516
Sangat Padat,97,27.773396507594516,54.33642033399984,156.02428207867922
Sangat Padat,98,33.995462436995204,68.55700217582735,168.78803373769048
Sangat Padat,99,33.24798490634299,62.07779961471661,163.6683885772569
Sangat Padat,100,27.772184962937423,53.99713716952283,155.0862556768067
Sangat Padat,101,31.49181630236228,65.04402447252994,166.18803046387066
Sangat Padat,102,29.00694790647334,58.391776855043574,157.28858651835898
Sangat Padat,103,28.197834795552012,55.76406743936819,157.38587722853248
Sangat Padat,104,28.18287091467504,56.95341217732728,158.50807606477844
Sangat Padat,105,29.049930362483384,61.455390809703275,163.4045392587993
Sangat Padat,106,32.82760644606343,62.32787575399372,163.97560873275756
Sangat Padat,107,31.332353286496186,61.41010043934136,162.1637246048694
Sangat Padat,108,29.58126632465487,56.92000353962783,156.93743696563945
Sangat Padat,109,33.100826272630385,61.59741603349508,163.60417632712227
Sangat Padat,110,33.61433379415838,65.65755113046549,166.37681712214314
Sangat Padat,111,30.273712298034177,60.66154285779085,160.70441276524087
Sangat Padat,112,30.496181526269673,61.6857664145099,163.60469056150154
Sangat Padat,113,28.568074963381605,57.259356466901934,158.61097240258016
Sangat Padat,114,31.80985551962606,64.73948619023842,166.39683634690064
Sangat Padat,115,26.326252736656716,53.78519286812268,155.5487063191983
Sangat Padat,116,32.779109209581634,67.05847079083715,167.86645049263788
Sangat Padat,117,33.32295847904076,65.87793610878303,167.79850581795068
Sangat Padat,118,32.87471454376566,60.303044603475115,162.5175881857892
Sangat Padat,119,34.46098153812777,68.97076433290552,169.16002788176812
Sangat Padat,120,34.900218611616424,66.91402846475246,168.2892358912762
Sangat Padat,121,26.60444987208806,52.972948046611904,152.706278575779
Sangat Padat,122,30.36436959315221,60.7453954793488,160.18461372878178
Sangat Padat,123,29.972603468235825,60.96539048295807,162.88859165344593
Sangat Padat,124,33.35621002095202,66.21023135341103,166.61662955410415
Sangat Padat,125,28.908348274101748,56.81235746784482,157.64910260917222
Sangat Padat,126,30.56804459302787,63.074730714353436,165.08590753939734
Sangat Padat,127,30.14353140081401,62.21798831801165,162.1195182346568
Sangat Padat,128,29.705701996968752,56.47097092772654,156.88154854673832
Sangat Padat,129,30.938590464513993,60.231933305362745,159.41800788165352
Sangat Padat,130,32.56350248196931,64.45613011048941,166.5878972263397
Sangat Padat,131,29.50500144461343,59.557995974507605,159.9522614571578
Sangat Padat,132,32.45524239915668,62.08463230591032,164.45995011852764
Sangat Padat,133,29.598475206949878,56.48636941162435,157.00481868523173
Sangat Padat,134,31.564717914641783,60.2014412827706,160.36187592532093
Sangat Padat,135,29.19480181663163,58.76672554008128,159.0669916915038
Sangat Padat,136,28.632215866984204,55.839162097996166,157.07862615821537
Sangat Padat,137,31.889976475775523,62.526992284968,164.0070254876233
Sangat Padat,138,31.979083809614213,59.48241796047127,160.4033518974625
Sangat Padat,139,30.318588965773785,58.95998794448623,159.24158592345384
Sangat Padat,140,31.87421203321036,64.57596964276807,165.1780198776295
Sangat Padat,141,31.692770296040816,63.13737156878473,164.00791865872333
Sangat Padat,142,28.4493041892498,58.92088625336508,160.56328478285317
Sangat Padat,143,37.85261179908968,71.35287472248656,173.18933378033677
Sangat Padat,144,32.44500843360974,65.57925257944093,166.21459522822607
Sangat Padat,145,31.692259056047362,62.25847257769756,161.71002280214077
Sangat Padat,146,31.834209893529476,61.9978271151203,161.95484548559554
Sangat Padat,147,33.267489808307445,66.47368097190939,167.15798372101233
Sangat Padat,148,31.58329897938978,62.54462247860816,162.94505578690018
Sangat Padat,149,28.06899977109625,54.876834013539835,156.2861010924905
Sangat Padat,150,32.95318022860268,65.52254602513825,167.3002796861993
Sangat Padat,151,32.534975414904935,66.16552141613046,166.61698168911394
Sangat Padat,152,28.801579362581542,53.55706811664403,153.95425901780618
Sangat Padat,153,30.508102625067284,62.405522455645624,164.5031198873392
Sangat Padat,154,31.843242022395664,61.419496068948874,163.88516773690662
Sangat Padat,155,33.06238888315861,68.25815965483598,167.79481603936622
Sangat Padat,156,32.3433435148424,65.82676082507041,167.17984189377916
Sangat Padat,157,30.767842303257254,63.599029591317944,164.40973881408127
Sangat Padat,158,29.787436544781837,59.32711651608065,158.48880384147688
Sangat Padat,159,31.194804739402343,62.33694510826173,162.88788284103268
Sangat Padat,160,32.8653639297339,61.94292530340998,163.2311972513261
Sangat Padat,161,30.04623709751771,59.51057204066424,159.2604131165123
Sangat Padat,162,34.97070637842548,68.346196587692,168.34225075056216
Sangat Padat,163,28.568134575147372,58.58122446327617,159.70715547796817
Sangat Padat,164,30.528329531665225,62.45232166564149,162.5456470225272
Sangat Padat,165,28.27395873657678,60.835551893275564,161.68978474671988
Sangat Padat,166,30.100553485104733,57.694480213642706,157.88151392215283
Sangat Padat,167,29.504892206804595,59.87434892048633,162.34497468096373
Sangat Padat,168,33.04414544491901,65.18546142521272,164.92927416989977
Sangat Padat,169,31.429881185716624,63.76032170802539,164.33439892197177
Sangat Padat,170,31.0276778112476,60.27152178426418,162.2719812370857
Sangat Padat,171,30.053812492802837,60.785131282021,159.31605990847976
Sangat Padat,172,32.657299287610165,64.61233738046697,165.30068412715517
Sangat Padat,173,31.33497429419389,62.052162555512226,164.01766580594975
Sangat Padat,174,31.288768692126883,60.67758260332435,160.65314621580086
Sangat Padat,175,32.77285754776725,62.56886248479246,163.8210924281196
Sangat Padat,176,28.653198153916072,59.91637066937504,161.2560314895841
Sangat Padat,177,29.23420599200231,60.7047088216399,160.798947288022
Sangat Padat,178,31.027843474479518,63.05290667559909,164.8140333267793
Sangat Padat,179,25.431549476778795,54.60298977728415,156.80064207177526
Sangat Padat,180,32.327514515230746,66.18090608634229,166.48393907383854
Sangat Padat,181,34.01255223504784,65.1653469217395,166.12915491036213
Sangat Padat,182,34.83814735336961,68.28850653051923,167.8648604463789
Sangat Padat,183,30.253256580579325,59.241926175797786,158.52244685169367
Sangat Padat,184,31.425427750787282,61.908756698464444,163.12707903862307
Sangat Padat,185,30.02958130447191,60.91236808004889,160.89250661620113
Sangat Padat,186,29.91603759281735,58.486400853907824,160.63954794129518
Sangat Padat,187,31.85219135433228,61.73718006048368,163.8097806388107
Sangat Padat,188,32.363163882925036,63.91961087575477,163.6003319555727
Sangat Padat,189,30.67669123553277,58.9187235220795,160.9570225054737
Sangat Padat,190,27.9535209872917,57.85792935723161,159.27200581670684
Sangat Padat,191,29.9712771837913,63.12660048519335,165.50545168113058
Sangat Padat,192,31.20786276999736,61.64814023114046,161.33817418744172
Sangat Padat,193,28.571552857645987,59.750886201969095,158.38374741181158
Sangat Padat,194,28.02864031655913,58.20064392136899,158.56017960890964
Sangat Padat,195,30.923613779325116,62.27301651936648,161.10567302025845
Sangat Padat,196,34.19556964167863,68.68340978562874,169.5190703158047
Sangat Padat,197,26.166532248372143,54.41912348103267,154.84520247520481
Sangat Padat,198,32.85218610148452,62.64365397119195,162.05777597071568
Sangat Padat,199,31.25307412319748,62.450114417915174,163.3879523636632
Sangat Padat,200,31.803551902435043,62.189743536066814,161.79704650845707
Sangat Padat,201,29.689516958742683,56.68485678189495,156.3511175291959
Sangat Padat,202,30.213046509782707,60.839305016298525,161.84741368661443
Sangat Padat,203,30.67305739068886,63.211320228271106,162.91982840507717
Sangat Padat,204,29.596054196234935,60.91961379590033,160.69655631667538
Sangat Padat,205,32.32745789744074,64.2201341475254,163.06435102587923
Sangat Padat,206,31.555481370916446,62.635417539387504,163.6091481020295
Sangat Padat,207,30.339575650237776,64.13988791451871,164.142962089949
Sangat Padat,208,32.01202807233845,62.935369162158125,163.5026894024127
Sangat Padat,209,34.03888561734937,66.33040334929727,166.1199387184377
Sangat Padat,210,29.88324005489026,57.22482109833139,158.18534517140318
Sangat Padat,211,31.432001729962547,61.72116833926884,163.32092776743664
Sangat Padat,212,30.148055545043725,60.613848179584224,162.8717659935044
Sangat Padat,213,30.363645661709285,59.03333781044226,160.9743142444393
Sangat Padat,214,32.61742919480902,62.48838676419841,163.4837203437763
Sangat Padat,215,32.33310371157644,62.72197082216526,161.96012018581132
Sangat Padat,216,31.339007917289443,63.211714138725924,162.6827600306657
Sangat Padat,217,29.587178698609886,59.89811227672969,161.80337134315135
Sangat Padat,218,31.058534584160725,58.62109488486165,160.3895414144185
Sangat Padat,219,31.438611249379477,63.196960366459095,163.00908841326137
Sangat Padat,220,31.82473359931319,64.9895478212831,165.50642771436517
Sangat Padat,221,34.18139927733601,63.90272178126999,164.01675090412522
Sangat Padat,222,29.117211792415144,59.55876667547953,160.46751289082053
Sangat Padat,223,28.666288133048056,58.42283343188491,158.39988600666746
Sangat Padat,224,28.358378657726746,57.291163523069585,158.93563895047507
Sangat Padat,225,30.892180509970956,60.238593202948366,161.33422217811759
Sangat Padat,226,32.166938443244796,61.6256258577791,162.42417789717126
Sangat Padat,227,30.078145478143473,59.348992417530795,159.94113796415965
Sangat Padat,228,28.83669042738392,57.4909722206191,157.3983398292941
Sangat Padat,229,25.121255822396638,49.99875845201315,149.47525429017784
Sangat Padat,230,31.329182550968405,62.15657860174446,163.0969161356274
Sangat Padat,231,31.182450262542527,62.30658976033061,163.50697271830006
Sangat Padat,232,30.537684042662228,64.01291198772363,166.05534961097317
Sangat Padat,233,32.18163215565149,65.53031221254032,165.95722593849354
Sangat Padat,234,27.730637949173804,57.83555122854203,156.92641444345
Sangat Padat,235,32.79367489299487,60.99452420411153,161.68448204418627
Sangat Padat,236,31.87457898056021,61.047374582279204,160.12886095062973
Sangat Padat,237,33.79717040992655,64.05610726169674,165.4561856798826
Sangat Padat,238,35.26810428683499,72.25882397209939,172.01290404490888
Sangat Padat,239,31.905176079163745,61.95521275440477,163.8591989176555
Sangat Padat,240,33.02489964101322,63.85503695745692,164.4002284298659
Sangat Padat,241,31.125182784519904,65.29568790623397,166.89680825509444
Sangat Padat,242,28.718368834895557,56.05519762894552,156.98020099507892
Sangat Padat,243,31.22922954306763,61.72196562039713,162.05604698859463
Sangat Padat,244,28.136941674228318,58.57139593651611,160.5718170610292
Sangat Padat,245,30.811196704280633,64.25699010221815,165.5190360759772
Sangat Padat,246,28.757761959207567,58.98438092490913,158.87688071757728
Sangat Padat,247,31.813445976744504,63.22084062685623,165.0804042258944
Sangat Padat,248,31.29718302064134,61.034629627351066,160.1307912198631
Sangat Padat,249,29.150098482155737,61.07195376395411,160.3878058084755
Sangat Padat,250,34.38402837162105,62.97744507782717,163.8310466367946
Sangat Padat,251,34.98268735105389,69.23565186064972,168.06812327372148
Sangat Padat,252,34.01060812899844,67.85249291991501,168.80172531370198
Sangat Padat,253,30.347839380573056,59.12539795914694,160.40379389110268
Sangat Padat,254,29.25015286169713,58.89456644217769,160.94973621525904
Sangat Padat,255,32.25383591766189,66.35675859440629,165.97119812877455
Sangat Padat,256,28.19851254663564,56.55067131200876,157.53831810731953
Sangat Padat,257,31.77131604195959,66.71461828685672,166.08577896131223
Sangat Padat,258,30.367852964391545,59.14184060981678,160.7664563365979
Sangat Padat,259,31.207364704891894,61.53219926286745,160.71759669060887
Sangat Padat,260,29.42675116173166,59.04264305956845,160.5431945503043
Sangat Padat,261,31.153611792413255,60.960776213465394,161.64490592851845
Sangat Padat,262,31.877791023586905,62.862936106713235,164.738284700445
Sangat Padat,263,34.16422137946522,67.34609756852105,169.12195670823834
Sangat Padat,264,33.30944605989078,60.7126280161426,162.53643783545283
Sangat Padat,265,32.14129260293045,64.79699130536069,166.03956060762204
Sangat Padat,266,29.56108690600515,62.09264294617428,163.21793826485145
Sangat Padat,267,30.04381491767746,58.592008734592255,160.12479364883436
Sangat Padat,268,32.40365276097815,67.26833812064584,168.50230373070892
Sangat Padat,269,30.131147741049357,62.879794512396515,162.9492983048127
Sangat Padat,270,27.343129219433127,57.05379717067187,157.40763309482787
Sangat Padat,271,28.789887184071734,60.644747850031294,162.00062536254586
Sangat Padat,272,29.552815950762454,62.78603861034479,163.83074451618248
Sangat Padat,273,31.756975417825902,59.99729138839801,160.02840615910944
Sangat Padat,274,31.465851720638703,63.72408178714109,163.70591726144715
Sangat Padat,275,26.12288657201882,53.45659147314983,153.86281082196803
Sangat Padat,276,33.654489433024445,65.55263902322842,167.0693846837781
Sangat Padat,277,32.94793036051198,64.6144839994716,164.88746172270177
Sangat Padat,278,33.02476476549943,62.45257747137285,163.70302703257747
Sangat Padat,279,30.37081678186479,61.18432641805997,161.3076260850416
Sangat Padat,280,26.43058062494854,52.72062335216327,154.17254028509285
Sangat Padat,281,31.380726886463822,62.64069649021094,164.7680644280419
Sangat Padat,282,31.70837473560382,60.7095021863753,161.9007684523049
Sangat Padat,283,28.05916867057308,57.321543402414775,157.8490545694267
Sangat Padat,284,33.55129282688584,66.84637589547087,167.37462905719372
Sangat Padat,285,28.46897885250802,61.48908114122305,162.509794888905
Sangat Padat,286,27.47518612483167,55.413660782483376,155.15520268655015
Sangat Padat,287,31.855361525214487,64.06877403581227,163.2782131490382
Sangat Padat,288,31.180383707838825,62.04235583183926,161.84235253361365
Sangat Padat,289,31.610609206520756,63.524332591324,163.83484199298496
Sangat Padat,290,27.37954246050652,58.61433252412873,158.12957364188622
Sangat Padat,291,30.64486799395744,65.02203468377023,165.8150219465967
Sangat Padat,292,31.136388121834308,67.67585983746706,168.124534808517
Sangat Padat,293,31.51751073186992,63.1689353440989,165.24144923980822
Sangat Padat,294,31.831615385843964,60.853873892950006,162.8380420781139
Sangat Padat,295,30.122362170819905,63.095834310922825,163.54388709635555
Sangat Padat,296,32.17829837154395,63.23474314679423,163.29633914984893
Sangat Padat,297,29.03474162281143,56.593663048656865,156.8433258711439
Sangat Padat,298,28.041274377629087,57.508635970885024,159.04041754651547
Sangat Padat,299,34.49055191421441,71.27799092572575,171.68350401621714
Sangat Padat,300,30.875879859122925,62.19633990517933,163.5927630649185
Sangat Padat,301,30.17850713183996,62.09703381104144,162.73083204649996
Sangat Padat,302,34.0083551819409,64.13706661643347,164.92880308177354
Sangat Padat,303,30.02922109793274,59.82223679246067,160.46780741103882
Sangat Padat,304,36.02445045522048,68.58448486579094,169.17758550598788
Sangat Padat,305,34.76504968543011,68.59234312750888,168.36201898215248
Sangat Padat,306,29.265835268923922,56.43234288444745,157.08565587921063
Sangat Padat,307,31.618502601262094,63.40153430212159,163.67316781680816
Sangat Padat,308,31.817305678329188,63.93226048819672,164.67537720075052
Sangat Padat,309,30.499371811594074,62.20188483633579,161.67129844777713
Sangat Padat,310,32.85499362500809,69.32732552069986,169.83543552226894
Sangat Padat,311,28.7298411941184,57.801909567019734,158.1862086447967
Sangat Padat,312,29.495448025065524,59.995660897590014,160.1421817071395
Sangat Padat,313,30.407612902802555,60.172989151559435,159.91159667722007
Sangat Padat,314,34.20758279229456,67.27434143204188,168.5725838799036
Sangat Padat,315,31.766261385669008,63.23951319941905,163.75823265801594
Sangat Padat,316,30.991433940423953,61.27696857936293,162.56013577254404
Sangat Padat,317,29.975043612469516,57.90908689100921,159.60379494522766
Sangat Padat,318,26.401470055826348,54.816746772091335,153.99812368915627
Sangat Padat,319,32.94073200129019,63.3903321338898,164.77269804647324
Sangat Padat,320,33.28303280803631,65.37289154999765,165.1735426688407
Sangat Padat,321,29.79631791680878,60.04752884843852,162.2088149236797
Sangat Padat,322,30.17017192718987,63.27074552924704,164.84597382467172
Sangat Padat,323,33.662433478534446,63.42349049870505,163.54466793982115
Sangat Padat,324,28.81583366231731,59.15243029177152,159.50596566238283
Sangat Padat,325,28.62065892104974,57.715024624403966,157.41558890779655
Sangat Padat,326,35.86085761478872,70.8308832770124,170.91679122888027
Sangat Padat,327,33.44200915357607,63.907224418057766,165.4205285392822
Sangat Padat,328,32.3265416938395,65.69982451685952,166.04432178951595
Sangat Padat,329,32.35846935403854,62.69293046318943,164.12773443136138
Sangat Padat,330,29.62531071176526,58.264145612897735,158.3321403660997
Sangat Padat,331,31.030443358944602,62.212138994093564,164.22023013103347
Sangat Padat,332,28.845186813689168,55.96463350338284,155.83513397604327
Sangat Padat,333,34.18439932429514,66.89962203691114,166.6401157909804
Sangat Padat,334,30.53019101401552,60.080755003670006,159.8120321750857
Sangat Padat,335,30.001027701915767,58.50467211289727,158.61755970720964
Sangat Padat,336,30.69942139506487,62.754652152456956,162.1918991105463
Sangat Padat,337,31.445220230552984,64.9274489601119,163.72961725208742
Sangat Padat,338,28.151049621218228,59.73851905584101,161.10520274559914
Sangat Padat,339,32.60672408975593,63.35744351054781,163.85567249683731
Sangat Padat,340,31.070797278688254,63.27692528269428,163.7606839516819
Sangat Padat,341,29.057370145611156,57.242432880011464,157.29701685028613
Sangat Padat,342,31.267844717200916,61.47330412523071,161.47535786269728
Sangat Padat,343,32.112570121148224,60.488614209403096,161.4960610859211
Sangat Padat,344,35.22917230166156,70.33033187188802,171.96268395539067
Sangat Padat,345,31.51704307633738,58.75383322395156,158.74354104121923
Sangat Padat,346,31.00920713456053,60.93359481931596,163.32265116029495
Sangat Padat,347,33.1136613590749,67.16184982974032,166.92897226041114
Sangat Padat,348,30.256441967454588,62.398681248477075,163.64692707312466
Sangat Padat,349,31.881438278502024,64.78158580522926,165.94021956196394
Sangat Padat,350,29.224615415586953,57.463700200507375,159.38043927103251
Sangat Padat,351,30.251290525543073,63.897767086019044,164.99331749621473
Sangat Padat,352,28.270641013114233,59.35171488245898,160.059127194871
Sangat Padat,353,30.028321309421084,60.18541127760234,161.22732095603396
Sangat Padat,354,32.57150495157669,65.49232935522183,165.21242605337284
Sangat Padat,355,34.95754472611494,66.3403505648213,167.46970151749855
Sangat Padat,356,32.70556035810072,65.83959146612152,166.42320651981515
Sangat Padat,357,28.505256665975832,53.954690475607364,153.78768767011883
Sangat Padat,358,31.83299225788346,66.93750731962994,168.09718108508838
Sangat Padat,359,33.871919672435915,67.95162127026369,168.7845402738411
Sangat Padat,360,27.0323150808376,53.905499668489625,155.79186348509248
Sangat Padat,361,27.91539058132225,56.94619287082752,157.3173773957177
Sangat Padat,362,30.401069616363635,62.706878081837985,163.0282403732074
Sangat Padat,363,30.50106512456415,58.70574778102197,159.13999637365603
Sangat Padat,364,31.093779726543794,61.62040183792381,162.6251166301283
Sangat Padat,365,29.521442874212635,55.8915375503837,156.4645822559143
Sangat Padat,366,32.77627022145215,66.07010862965983,166.62459238501776
Sangat Padat,367,31.078027481585263,59.51891809763539,160.99441361890285
Sangat Padat,368,32.15697611682986,66.11174353353896,166.84537205813865
Sangat Padat,369,28.50903791835932,60.7371567945752,160.2923668522179
Sangat Padat,370,30.143216877789587,62.055612525538024,163.04453114689434
Sangat Padat,371,27.62655558708437,54.47057130666626,154.5557378444626
Sangat Padat,372,28.790591200763515,58.72987427521916,159.3838528318759
Sangat Padat,373,29.320345583063272,58.34520685275878,157.93146524168074
Sangat Padat,374,34.862158967645215,66.34532715689765,167.54744847665768
Sangat Padat,375,29.02230935217391,58.78486060938211,160.134874549237
Sangat Padat,376,32.513064509070134,62.40812021780842,161.8794361502404
Sangat Padat,377,26.415871726165506,54.7764656849743,155.50209263232793
Sangat Padat,378,27.721636317294006,56.05688379098497,157.09622571435753
Sangat Padat,379,29.811140400193313,60.34701503334961,161.248541100489
Sangat Padat,380,29.54057656872691,60.311061195961756,159.97799700589601
Sangat Padat,381,29.71046991445319,60.28042776375919,161.945582951663
Sangat Padat,382,28.040803345649483,56.46606806083058,157.1674555845197
Sangat Padat,383,36.84037146081018,71.36678476932438,171.2718921929172
Sangat Padat,384,30.274325968785814,59.85124224732894,159.91111914079315
Sangat Padat,385,31.034811412802583,63.26493640177354,164.63111234149275
Sangat Padat,386,27.103073426169136,52.39349729567803,153.2332171250417
Sangat Padat,387,30.706015956256646,58.14146357424595,157.74477554128944
Sangat Padat,388,31.487921488227027,63.7157328727575,163.29060232288904
Sangat Padat,389,32.32537087189989,63.96669768630274,165.61626709522648
Sangat Padat,390,31.409922438600308,61.9709579072415,163.31461974609903
Sangat Padat,391,29.747632674533133,61.69063555313012,161.79996712661108
Sangat Padat,392,26.973389622156503,55.30221108935494,156.36569137419616
Sangat Padat,393,29.798453837755677,58.569047263048546,158.11777739307945
Sangat Padat,394,31.126578003924983,60.90726771635549,162.59017258072723
Sangat Padat,395,31.290672347584938,63.265575040136284,165.6035667270362
Sangat Padat,396,29.43475853705952,58.09174227036776,158.66294826396043
Sangat Padat,397,28.58201508557994,56.985734407380235,156.86187395554023
Sangat Padat,398,29.089602671772116,60.55136167918731,159.73430512097917
Sangat Padat,399,31.79007366606627,60.744504422406735,160.96212041785486
Sangat Padat,400,30.64504348655542,58.34700638838784,158.95994926430382
Sangat Padat,401,30.684390122637943,60.76570580206264,162.28018197866177
Sangat Padat,402,33.6171584310503,63.8390687986181,165.48835721645983
Sangat Padat,403,29.33594033640739,61.75897182317016,163.07419415674113
Sangat Padat,404,31.9663854674478,64.49013275893726,166.04529360511717
Sangat Padat,405,30.91248778014773,62.864062043184376,163.09312113459907
Sangat Padat,406,28.68293619502495,56.703468766322274,156.15151002765992
Sangat Padat,407,33.289293201654175,66.84205681872079,167.51392399855553
Sangat Padat,408,29.135792581979405,61.26844109576179,160.90789252859346
Sangat Padat,409,30.12682848803173,58.00859549403671,159.27291217758773
