Scenario,Iteration,Avg_Waiting_Time,Max_Waiting_Time,Total_Completion_Time
Sepi,110,0.0,0.0,90.1401754246064
Sepi,111,0.0,0.0,90.31510704847423
Sepi,112,0.0,0.0,91.19804370383952
Sepi,113,0.0,0.0,88.90223983422003
Sepi,114,0.0,0.0,88.44384755998112
Sepi,115,0.0,0.0,89.03128857880745
Sepi,116,0.0,0.0,90.09080811704524
Sepi,117,0.0,0.0,89.72138465885655
Sepi,118,0.0,0.0,92.06558668318405
Sepi,119,0.0,0.0,89.61519631320807
Sepi,120,0.0,0.0,90.07308696084188
Sepi,121,0.0,0.0,89.27259461193559
Sepi,122,0.0,0.0,88.8852264544655
Sepi,123,0.0,0.0,89.3899672348679
Sepi,124,0.0,0.0,91.90738382593298
Sepi,125,0.0,0.0,89.91221945506048
Sepi,126,0.0,0.0,90.85303022669504
Sepi,127,0.0,0.0,92.10180947842836
Sepi,128,0.0,0.0,90.41241531564668
Sepi,129,0.0,0.0,90.08129205448371
Sepi,130,0.0,0.0,91.1722032075336
Sepi,131,0.0,0.0,89.82064220719109
Sepi,132,0.0,0.0,89.64626149304065
Sepi,133,0.0,0.0,88.63991906944386
Sepi,134,0.0,0.0,89.38427413882023
Sepi,135,0.0,0.0,89.3188124942875
Sepi,136,0.0,0.0,91.59363390588894
Sepi,137,0.0,0.0,88.59999342455833
Sepi,138,0.0,0.0,90.41144334368602
Sepi,139,0.0,0.0,89.94483281404457
Sepi,140,0.0,0.0,88.87627793631613
Sepi,141,0.0,0.0,89.54139764735139
Sepi,142,0.0,0.0,91.01022584127186
Sepi,143,0.0,0.0,88.4653561161317
Sepi,144,0.0,0.0,88.70324310195217
Sepi,145,0.0,0.0,90.37705387662155
Sepi,146,0.0,0.0,90.40147133630148
Sepi,147,0.0,0.0,88.26788220673866
Sepi,148,0.0,0.0,89.01432827883238
Sepi,149,0.0,0.0,90.2626660661861
Sepi,150,0.0,0.0,90.88230325840671
Sepi,151,0.0,0.0,89.53558995267822
Sepi,152,0.0,0.0,89.67613478779717
Sepi,153,0.0,0.0,90.00360270103577
Sepi,154,0.0,0.0,89.72691795292076
Sepi,155,0.0,0.0,91.03298575771971
Sepi,156,0.0,0.0,91.76608674530611
Sepi,157,0.0,0.0,91.50232310831858
Sepi,158,0.0,0.0,89.43196097405263
Sepi,159,0.0,0.0,90.25646252079068
Sepi,160,0.0,0.0,92.19223200309145
Sepi,161,0.0,0.0,90.55168534587898
Sepi,162,0.0,0.0,91.42535653262408
Sepi,163,0.0,0.0,89.63930502862635
Sepi,164,0.0,0.0,88.91726093248116
Sepi,165,0.0,0.0,88.68079947906021
Sepi,166,0.0,0.0,89.17212987927729
Sepi,167,0.0,0.0,90.72518564303041
Sepi,168,0.0,0.0,90.2404993206319
Sepi,169,0.0,0.0,90.99865073018827
Sepi,170,0.0,0.0,91.16642790812172
Sepi,171,0.0,0.0,91.18989418776336
Sepi,172,0.0,0.0,90.69030870453216
Sepi,173,0.0,0.0,89.7728717831463
Sepi,174,0.0,0.0,91.98835611208784
Sepi,175,0.0,0.0,91.54363607818021
Sepi,176,0.0,0.0,89.94825909462641
Sepi,177,0.0,0.0,92.14784662745865
Sepi,178,0.0,0.0,89.12513179572358
Sepi,179,0.0,0.0,88.77626562641
Sepi,180,0.0,0.0,91.07218293776712
Sepi,181,0.0,0.0,88.4396028751561
Sepi,182,0.0,0.0,89.00816885105716
Sepi,183,0.0,0.0,92.20475466118228
Sepi,184,0.0,0.0,90.45919024975127
Sepi,185,0.0,0.0,90.64702795972302
Sepi,186,0.0,0.0,91.94986567861349
Sepi,187,0.0,0.0,88.59393488617587
Sepi,188,0.0,0.0,90.76927387829335
Sepi,189,0.0,0.0,89.66081218317605
Sepi,190,0.0,0.0,90.3619145452513
Sepi,191,0.0,0.0,91.15542423734951
Sepi,192,0.0,0.0,89.16939064737821
Sepi,193,0.0,0.0,91.87978423954576
Sepi,194,0.0,0.0,90.25815409650946
Sepi,195,0.0,0.0,90.14409223715265
Sepi,196,0.0,0.0,91.86650166091788
Sepi,197,0.0,0.0,91.73496195371584
Sepi,198,0.0,0.0,90.81025379702169
Sepi,199,0.0,0.0,92.06621091893578
Sepi,200,0.0,0.0,89.82560124294763
Sepi,201,0.0,0.0,88.4167681110259
Sepi,202,0.0,0.0,90.80170554643698
Sepi,203,0.0,0.0,91.92416461385572
Sepi,204,0.0,0.0,91.45108973916676
Sepi,205,0.0,0.0,89.65618482868747
Sepi,206,0.0,0.0,91.41940191705677
Sepi,207,0.0,0.0,90.73715512827664
Sepi,208,0.0,0.0,89.46008927663537
Sepi,209,0.0,0.0,91.77911265545521
Sepi,210,0.0,0.0,91.2665891632761
Sepi,211,0.0,0.0,89.48318642550775
Sepi,212,0.0,0.0,88.67048194179495
Sepi,213,0.0,0.0,91.6800996636133
Sepi,214,0.0,0.0,91.63081955906594
Sepi,215,0.0,0.0,88.68478934534801
Sepi,216,0.0,0.0,90.31660282845067
Sepi,217,0.0,0.0,91.24288481001913
Sepi,218,0.0,0.0,91.94965932198276
Sepi,219,0.0,0.0,90.27000375951076
Sepi,220,0.0,0.0,91.50990456131312
Sepi,221,0.0,0.0,89.42502858950435
Sepi,222,0.0,0.0,90.28154930550915
Sepi,223,0.0,0.0,88.8575205215519
Sepi,224,0.0,0.0,89.60479181047576
Sepi,225,0.0,0.0,89.18436069990877
Sepi,226,0.0,0.0,89.19764274352393
Sepi,227,0.0,0.0,89.01625948070483
Sepi,228,0.0,0.0,90.0138372105414
Sepi,229,0.0,0.0,90.92945239836759
Sepi,230,0.0,0.0,91.0635431268539
Sepi,231,0.0,0.0,90.82828570683218
Sepi,232,0.0,0.0,90.77572086606452
Sepi,233,0.0,0.0,90.63676026717977
Sepi,234,0.0,0.0,88.57429263878909
Sepi,235,0.0,0.0,88.57603959988212
Sepi,236,0.0,0.0,88.70631741374348
Sepi,237,0.0,0.0,91.03789026820675
Sepi,238,0.0,0.0,88.29854010505173
Sepi,239,0.0,0.0,91.27602774838115
Sepi,240,0.0,0.0,88.37215271352449
Sepi,241,0.0,0.0,91.95204141462784
Sepi,242,0.0,0.0,91.25919641565835
Sepi,243,0.0,0.0,89.87735365319527
Sepi,244,0.0,0.0,88.56731974406352
Sepi,245,0.0,0.0,91.3546198273914
Sepi,246,0.0,0.0,88.32181432717604
Sepi,247,0.0,0.0,92.08266147499664
Sepi,248,0.0,0.0,89.44730661460824
Sepi,249,0.0,0.0,90.38730788670513
Sepi,250,0.0,0.0,91.36154678294614
Sepi,251,0.0,0.0,90.56685050835083
Sepi,252,0.0,0.0,88.4410569076898
Sepi,253,0.0,0.0,88.49080632337593
Sepi,254,0.0,0.0,89.87900482515117
Sepi,255,0.0,0.0,91.040688541643
Sepi,256,0.0,0.0,89.33309095838285
Sepi,257,0.0,0.0,91.06490982219337
Sepi,258,0.0,0.0,91.41447362694511
Sepi,259,0.0,0.0,90.675931718358
Sepi,260,0.0,0.0,90.81966721386075
Sepi,261,0.0,0.0,92.12470042183017
Sepi,262,0.0,0.0,89.21304769765008
Sepi,263,0.0,0.0,88.98735627830742
Sepi,264,0.0,0.0,89.64435166700463
Sepi,265,0.0,0.0,89.49107573457911
Sepi,266,0.0,0.0,90.60916595886616
Sepi,267,0.0,0.0,92.01728791299533
Sepi,268,0.0,0.0,90.38353017390338
Sepi,269,0.0,0.0,91.35722469591775
Sepi,270,0.0,0.0,91.1119801015305
Sepi,271,0.0,0.0,91.8976848719942
Sepi,272,0.0,0.0,89.36033668903491
Sepi,273,0.0,0.0,89.9626966194977
Sepi,274,0.0,0.0,91.68958597109125
Sepi,275,0.0,0.0,91.554185852081
Sepi,276,0.0,0.0,89.00369057036863
Sepi,277,0.0,0.0,89.9101219784029
Sepi,278,0.0,0.0,92.18648332749291
Sepi,279,0.0,0.0,90.69959047264781
Sepi,280,0.0,0.0,91.63495841797138
Sepi,281,0.0,0.0,90.2302992561144
Sepi,282,0.0,0.0,90.24190560332924
Sepi,283,0.0,0.0,89.16918927453268
Sepi,284,0.0,0.0,89.81118945763086
Sepi,285,0.0,0.0,90.0771186458512
Sepi,286,0.0,0.0,90.48937588501283
Sepi,287,0.0,0.0,90.41372618192496
Sepi,288,0.0,0.0,88.54436198545316
Sepi,289,0.0,0.0,88.48605738330332
Sepi,290,0.0,0.0,91.58018642873571
Sepi,291,0.0,0.0,91.98435216882766
Sepi,292,0.0,0.0,89.63726663119957
Sepi,293,0.0,0.0,88.93242142482305
Sepi,294,0.0,0.0,88.30675184805398
Sepi,295,0.0,0.0,90.43207480747509
Sepi,296,0.0,0.0,89.51331087659065
Sepi,297,0.0,0.0,89.31218526444584
Sepi,298,0.0,0.0,90.2692514160963
Sepi,299,0.0,0.0,90.51134832759702
Sepi,300,0.0,0.0,91.88325776422796
Sepi,301,0.0,0.0,91.0080308929474
Sepi,302,0.0,0.0,89.8186453889731
Sepi,303,0.0,0.0,90.29519638378409
Sepi,304,0.0,0.0,89.5156224492182
Sepi,305,0.0,0.0,92.11020506792839
Sepi,306,0.0,0.0,89.10522667466016
Sepi,307,0.0,0.0,91.43075606231905
Sepi,308,0.0,0.0,88.30123553817155
Sepi,309,0.0,0.0,88.26840979366007
Sepi,310,0.0,0.0,91.75945975028327
Sepi,311,0.0,0.0,91.65202553253395
Sepi,312,0.0,0.0,88.3797904724962
Sepi,313,0.0,0.0,90.33311670597372
Sepi,314,0.0,0.0,88.94775352894409
Sepi,315,0.0,0.0,88.48744111482594
Sepi,316,0.0,0.0,91.4472759722076
Sepi,317,0.0,0.0,91.52940532688042
Sepi,318,0.0,0.0,89.61281386213912
Sepi,319,0.0,0.0,88.58025750771183
Sepi,320,0.0,0.0,88.89335106355547
Sepi,321,0.0,0.0,89.50207953450541
Sepi,322,0.0,0.0,91.41660504693782
Sepi,323,0.0,0.0,91.90851360100372
Sepi,324,0.0,0.0,91.359590068854
Sepi,325,0.0,0.0,89.59531945703625
Sepi,326,0.0,0.0,89.7686970432604
Sepi,327,0.0,0.0,89.09586461064967
Sepi,328,0.0,0.0,88.74944522870345
Sepi,329,0.0,0.0,88.26281360921078
Sepi,330,0.0,0.0,89.887797318716
Sepi,331,0.0,0.0,88.56794369430627
Sepi,332,0.0,0.0,89.00051276743181
Sepi,333,0.0,0.0,90.5814991106096
Sepi,334,0.0,0.0,90.16961506556241
Sepi,335,0.0,0.0,88.53214115298529
Sepi,336,0.0,0.0,88.7428379343142
Sepi,337,0.0,0.0,88.99953696338082
Sepi,338,0.0,0.0,88.88316096886274
Sepi,339,0.0,0.0,91.79531016144945
Sepi,340,0.0,0.0,91.2333304663654
Sepi,341,0.0,0.0,88.94007512094278
Sepi,342,0.0,0.0,90.27088101998132
Sepi,343,0.0,0.0,90.4099391638757
Sepi,344,0.0,0.0,91.85023973999078
Sepi,345,0.0,0.0,88.32815930070078
Sepi,346,0.0,0.0,90.20555286269105
Sepi,347,0.0,0.0,89.68476032960994
Sepi,348,0.0,0.0,90.30839937900019
Sepi,349,0.0,0.0,90.4122728078279
Sepi,350,0.0,0.0,90.6511232319216
Sepi,351,0.0,0.0,90.38074023934571
Sepi,352,0.0,0.0,91.5349669818769
Sepi,353,0.0,0.0,89.07591580535058
Sepi,354,0.0,0.0,90.65044747018923
Sepi,355,0.0,0.0,90.28542707840694
Sepi,356,0.0,0.0,90.5123570317776
Sepi,357,0.0,0.0,88.68586005808228
Sepi,358,0.0,0.0,90.23521922132237
Sepi,359,0.0,0.0,90.0938466024843
Sepi,360,0.0,0.0,91.21968272950754
Sepi,361,0.0,0.0,91.8134754272812
Sepi,362,0.0,0.0,89.82317502449975
Sepi,363,0.0,0.0,92.16881667818633
Sepi,364,0.0,0.0,91.48369681008771
Sepi,365,0.0,0.0,90.34567591241371
Sepi,366,0.0,0.0,90.6063664702532
Sepi,367,0.0,0.0,90.02351935185972
Sepi,368,0.0,0.0,91.47498784221307
Sepi,369,0.0,0.0,89.93585346431117
Sepi,370,0.0,0.0,89.5321803937715
Sepi,371,0.0,0.0,90.84348350300631
Sepi,372,0.0,0.0,89.9604599586218
Sepi,373,0.0,0.0,91.74066944238609
Sepi,374,0.0,0.0,89.41743881771255
Sepi,375,0.0,0.0,91.8027248836057
Sepi,376,0.0,0.0,90.00056352074682
Sepi,377,0.0,0.0,88.4316261288679
Sepi,378,0.0,0.0,89.58323561990704
Sepi,379,0.0,0.0,88.46295835660455
Sepi,380,0.0,0.0,91.85782503922846
Sepi,381,0.0,0.0,89.49379210086617
Sepi,382,0.0,0.0,89.11937875845797
Sepi,383,0.0,0.0,88.67154526070387
Sepi,384,0.0,0.0,91.00710492024662
Sepi,385,0.0,0.0,90.97793257957709
Sepi,386,0.0,0.0,92.1387408091213
Sepi,387,0.0,0.0,90.8878779230572
Sepi,388,0.0,0.0,89.72885011736747
Sepi,389,0.0,0.0,92.00651031781418
Sepi,390,0.0,0.0,89.42823012382227
Sepi,391,0.0,0.0,89.06355756943017
Sepi,392,0.0,0.0,90.46566798217296
Sepi,393,0.0,0.0,90.5961318916628
Sepi,394,0.0,0.0,90.72539258474114
Sepi,395,0.0,0.0,90.59017156948141
Sepi,396,0.0,0.0,88.99187098239868
Sepi,397,0.0,0.0,90.65483396817983
Sepi,398,0.0,0.0,89.96164788237488
Sepi,399,0.0,0.0,90.42803122619887
Sepi,400,0.0,0.0,91.2086045577804
Sepi,401,0.0,0.0,91.09707808752047
Sepi,402,0.0,0.0,90.04315923667166
Sepi,403,0.0,0.0,91.68416399979586
Sepi,404,0.0,0.0,90.00061663475056
Sepi,405,0.0,0.0,88.91883739288484
Sepi,406,0.0,0.0,91.98874043757536
Sepi,407,0.0,0.0,90.98654955503915
Sepi,408,0.0,0.0,91.38382287287006
Sepi,409,0.0,0.0,89.88720539444242
Sepi,410,0.0,0.0,89.3087458965631
Sepi,411,0.0,0.0,91.86340014833954
Sepi,412,0.0,0.0,88.65879567902304
Sepi,413,0.0,0.0,89.87142577437282
Sepi,414,0.0,0.0,90.5698605484633
Sepi,415,0.0,0.0,89.09113249018958
Sepi,416,0.0,0.0,88.28270722043371
Sepi,417,0.0,0.0,89.9407950834488
Sepi,418,0.0,0.0,90.05109735990229
Sepi,419,0.0,0.0,88.92871605583699
Sepi,420,0.0,0.0,89.88007120627309
Sepi,421,0.0,0.0,91.10095522603936
Sepi,422,0.0,0.0,89.61949168238296
Sepi,423,0.0,0.0,90.2805722561704
Sepi,424,0.0,0.0,90.99371176454628
Sepi,425,0.0,0.0,88.25186579905755
Sepi,426,0.0,0.0,90.20981553819747
Sepi,427,0.0,0.0,89.09698653013463
Sepi,428,0.0,0.0,90.90483433356417
Sepi,429,0.0,0.0,90.49370413077682
Sepi,430,0.0,0.0,88.5530079953703
Sepi,431,0.0,0.0,90.1406992535513
Sepi,432,0.0,0.0,88.44353296832006
Sepi,433,0.0,0.0,91.56752469934627
Sepi,434,0.0,0.0,89.49446057999033
Sepi,435,0.0,0.0,90.30302892836674
Sepi,436,0.0,0.0,91.04308479382448
Sepi,437,0.0,0.0,90.07856175162247
Sepi,438,0.0,0.0,89.30865604171379
Sepi,439,0.0,0.0,90.21872939323336
Sepi,440,0.0,0.0,88.53882743515433
Sepi,441,0.0,0.0,91.47358159398365
Sepi,442,0.0,0.0,89.84390963739672
Sepi,443,0.0,0.0,90.05081385274137
Sepi,444,0.0,0.0,89.45104849717309
Sepi,445,0.0,0.0,89.75882953367848
Sepi,446,0.0,0.0,90.49472264515165
Sepi,447,0.0,0.0,89.70581620380243
Sepi,448,0.0,0.0,91.1003325297999
Sepi,449,0.0,0.0,89.0410483242988
Sepi,450,0.0,0.0,91.72896276977004
Sepi,451,0.0,0.0,91.14234696461449
Sepi,452,0.0,0.0,88.67600441623097
Sepi,453,0.0,0.0,89.39699935645736
Sepi,454,0.0,0.0,88.99014673429105
Sepi,455,0.0,0.0,89.0623726912317
Sepi,456,0.0,0.0,88.95114617773253
Sepi,457,0.0,0.0,91.02728929320912
Sepi,458,0.0,0.0,91.61326414753468
Sepi,459,0.0,0.0,90.78442269096789
Sepi,460,0.0,0.0,88.43976496452593
Sepi,461,0.0,0.0,89.8219793921309
Sepi,462,0.0,0.0,88.65191331156254
Sepi,463,0.0,0.0,90.89365851355221
Sepi,464,0.0,0.0,89.13397460013336
Sepi,465,0.0,0.0,88.87408045932774
Sepi,466,0.0,0.0,91.62063058251069
Sepi,467,0.0,0.0,89.14014589958182
Sepi,468,0.0,0.0,91.3661641701907
Sepi,469,0.0,0.0,91.30829866188776
Sepi,470,0.0,0.0,89.91993524408664
Sepi,471,0.0,0.0,89.2926126241354
Sepi,472,0.0,0.0,91.3436360718069
Sepi,473,0.0,0.0,92.21649327359253
Sepi,474,0.0,0.0,90.53027354923775
Sepi,475,0.0,0.0,89.07388618834771
Sepi,476,0.0,0.0,91.11005525765039
Sepi,477,0.0,0.0,90.66006658620643
Sepi,478,0.0,0.0,88.24691408465686
Sepi,479,0.0,0.0,89.23965822779985
Sepi,480,0.0,0.0,88.47617365899349
Sepi,481,0.0,0.0,91.50937944104984
Sepi,482,0.0,0.0,89.56505387851479
Sepi,483,0.0,0.0,91.8148523821516
Sepi,484,0.0,0.0,89.87381817170463
Sepi,485,0.0,0.0,89.44931129359598
Sepi,486,0.0,0.0,91.62247562078757
Sepi,487,0.0,0.0,90.20289410757468
Sepi,488,0.0,0.0,90.07571303946082
Sepi,489,0.0,0.0,88.44690997602723
Sepi,490,0.0,0.0,89.20410273478008
Sepi,491,0.0,0.0,91.78899815668305
Sepi,492,0.0,0.0,90.51597678070135
Sepi,493,0.0,0.0,90.12946809418611
Sepi,494,0.0,0.0,89.84598579505776
Sepi,495,0.0,0.0,88.58895937822955
Sepi,496,0.0,0.0,90.94319037392185
Sepi,497,0.0,0.0,88.44860608280193
Sepi,498,0.0,0.0,91.01039591278833
Sepi,499,0.0,0.0,91.5188695901973
Sepi,500,0.0,0.0,90.09356430298124
Sepi,501,0.0,0.0,90.4158788877658
Sepi,502,0.0,0.0,89.38909268993307
Sepi,503,0.0,0.0,90.12217694225241
Sepi,504,0.0,0.0,91.84603152388472
Sepi,505,0.0,0.0,88.76327357051242
Sepi,506,0.0,0.0,88.78534068529979
Sepi,507,0.0,0.0,90.00439273390337
Sepi,508,0.0,0.0,88.4509651128405
Sepi,509,0.0,0.0,90.56797240854222
Sepi,510,0.0,0.0,89.65149036454173
Sepi,511,0.0,0.0,89.25051207561349
Sepi,512,0.0,0.0,89.627525940684
Sepi,513,0.0,0.0,89.70766900757816
Sepi,514,0.0,0.0,90.5109937610483
Sepi,515,0.0,0.0,88.96045932571721
Sepi,516,0.0,0.0,89.00648742085403
Sepi,517,0.0,0.0,91.28271409299013
Sepi,518,0.0,0.0,90.67648013559987
Sepi,519,0.0,0.0,90.83977190243205
Sepi,520,0.0,0.0,89.04352020619935
Sepi,521,0.0,0.0,88.75722049422448
Sepi,522,0.0,0.0,91.56726530687227
Sepi,523,0.0,0.0,89.25614060341559
Sepi,524,0.0,0.0,91.40879226804053
Sepi,525,0.0,0.0,89.35796057150162
Sepi,526,0.0,0.0,89.67758108354613
Sepi,527,0.0,0.0,91.79488802447047
Sepi,528,0.0,0.0,91.33501179014561
Sepi,529,0.0,0.0,88.55781468580425
Sepi,530,0.0,0.0,90.9078702877008
Sepi,531,0.0,0.0,90.15549518189374
Sepi,532,0.0,0.0,89.24910531571801
Sepi,533,0.0,0.0,91.14768952120616
Sepi,534,0.0,0.0,91.44358274468598
Sepi,535,0.0,0.0,88.41662810309263
Sepi,536,0.0,0.0,89.56366712219106
Sepi,537,0.0,0.0,89.96891782683792
Sepi,538,0.0,0.0,90.94994040879362
Sepi,539,0.0,0.0,89.89707148523303
Sepi,540,0.0,0.0,91.00829510308733
Sepi,541,0.0,0.0,90.72094579140408
Sepi,542,0.0,0.0,88.41031404571704
Sepi,543,0.0,0.0,90.74535842148029
Sepi,544,0.0,0.0,91.8413941833938
Sepi,545,0.0,0.0,88.68947732915383
Sepi,546,0.0,0.0,91.15725501668277
Sepi,547,0.0,0.0,92.0407487169907
Sepi,548,0.0,0.0,91.15351802857586
Sepi,549,0.0,0.0,90.62494345201347
Sepi,550,0.0,0.0,89.96672549980948
Sepi,551,0.0,0.0,90.68274475204666
Sepi,552,0.0,0.0,88.62950368482623
Sepi,553,0.0,0.0,90.09203910451382
Sepi,554,0.0,0.0,89.83245338027349
Sepi,555,0.0,0.0,89.9667318895784
Sepi,556,0.0,0.0,91.38225472114739
Sepi,557,0.0,0.0,89.7607250305333
Sepi,558,0.0,0.0,88.73883826318087
Sepi,559,0.0,0.0,90.95094280457067
Sepi,560,0.0,0.0,89.38106447302025
Sepi,561,0.0,0.0,89.41171445615618
Sepi,562,0.0,0.0,92.11371062019539
Sepi,563,0.0,0.0,91.77315698891798
Sepi,564,0.0,0.0,88.93441479423356
Sepi,565,0.0,0.0,91.85638538919653
Sepi,566,0.0,0.0,91.94646244632945
Sepi,567,0.0,0.0,89.8698021261315
Sepi,568,0.0,0.0,90.13533734723819
Sepi,569,0.0,0.0,89.09686373155999
Sepi,570,0.0,0.0,89.11931353596043
Sepi,571,0.0,0.0,88.96600256854802
Sepi,572,0.0,0.0,88.88111682144607
Sepi,573,0.0,0.0,91.91254999488255
Sepi,574,0.0,0.0,91.26505794564312
Sepi,575,0.0,0.0,90.7321271879688
Sepi,576,0.0,0.0,90.2312734933643
Sepi,577,0.0,0.0,91.91284115691698
Sepi,578,0.0,0.0,88.8849406644941
Sepi,579,0.0,0.0,91.01185103521232
Sepi,580,0.0,0.0,90.72480266548199
Sepi,581,0.0,0.0,88.43651422152392
Sepi,582,0.0,0.0,91.62487297609383
Sepi,583,0.0,0.0,90.4100022652018
Sepi,584,0.0,0.0,91.26240651718985
Sepi,585,0.0,0.0,92.06570477448426
Sepi,586,0.0,0.0,91.6307109788452
Sepi,587,0.0,0.0,91.51466494221624
Sepi,588,0.0,0.0,88.68864565460521
Sepi,589,0.0,0.0,90.92799379569455
Sepi,590,0.0,0.0,92.18635805691227
Sepi,591,0.0,0.0,90.58960559595215
Sepi,592,0.0,0.0,92.16729142584622
Sepi,593,0.0,0.0,89.082929074119
Sepi,594,0.0,0.0,90.37472247834809
Sepi,595,0.0,0.0,91.06297755097397
Sepi,596,0.0,0.0,90.11363578202194
Sepi,597,0.0,0.0,89.48994497316629
Sepi,598,0.0,0.0,92.06068319347591
Sepi,599,0.0,0.0,89.54319390254688
Sepi,600,0.0,0.0,89.37362897622943
Sepi,601,0.0,0.0,91.71951910970081
Sepi,602,0.0,0.0,92.12259585593772
Sepi,603,0.0,0.0,90.48355749030132
Sepi,604,0.0,0.0,91.50186940139533
Sepi,605,0.0,0.0,89.55567150081862
